@RELATION wavelet_glcm_hsv_hu_lbp

@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f12 NUMERIC
@ATTRIBUTE f13 NUMERIC
@ATTRIBUTE f14 NUMERIC
@ATTRIBUTE f15 NUMERIC
@ATTRIBUTE f16 NUMERIC
@ATTRIBUTE f17 NUMERIC
@ATTRIBUTE f18 NUMERIC
@ATTRIBUTE f19 NUMERIC
@ATTRIBUTE f20 NUMERIC
@ATTRIBUTE f21 NUMERIC
@ATTRIBUTE f22 NUMERIC
@ATTRIBUTE f23 NUMERIC
@ATTRIBUTE f24 NUMERIC
@ATTRIBUTE f25 NUMERIC
@ATTRIBUTE f26 NUMERIC
@ATTRIBUTE f27 NUMERIC
@ATTRIBUTE f28 NUMERIC
@ATTRIBUTE f29 NUMERIC
@ATTRIBUTE f30 NUMERIC
@ATTRIBUTE f31 NUMERIC
@ATTRIBUTE f32 NUMERIC
@ATTRIBUTE class {Highway,Pasture,Residential,River}

@DATA
32.08456184328078,4.453784321629714,0.20267451884666532,0.04476350896846649,0.8208304944366591,0.0020041723488430866,95.68934631347656,84.14630126953125,81.16885375976562,2.6366339367188987,7.210348047653194,10.845058098939676,10.570685934366397,21.54804803315311,14.957884152148706,-21.352647948780902,0.0020751953125,0.012054443359375,0.0,0.0024261474609375,0.112945556640625,0.0,0.2381591796875,0.0,0.280670166015625,0.0525665283203125,0.0,0.069183349609375,0.2136383056640625,0.0,0.0162811279296875,0.0,Highway
29.362153045890974,4.303274228591325,0.20295771969724039,0.05907589434843918,0.6184746779295408,0.0034899920779538577,100.50196838378906,114.67153930664062,83.7672119140625,2.585765512081153,8.914946424622496,10.519044987621871,10.55213987977475,21.18226246742279,15.739947780148773,-21.31387741664715,0.0021514892578125,0.0146026611328125,0.0,0.000946044921875,0.1202545166015625,0.0,0.112518310546875,0.0,0.27001953125,0.03826904296875,0.0,0.103118896484375,0.3206787109375,0.0,0.0174407958984375,0.0,Highway
5.769863158233406,0.8847135795179258,0.8227412920025537,0.7763411076478187,0.8363394896756668,0.6027110860706028,22.423202514648438,63.01887512207031,172.2568817138672,2.9430667629243104,8.62182787568561,12.692994308026218,11.934753891870441,-24.545487747455528,-16.384803042485473,-24.312505429391898,0.00262451171875,0.0122222900390625,0.0,0.008148193359375,0.1163482666015625,0.0,0.377777099609375,0.0,0.293975830078125,0.06011962890625,0.0,0.0430755615234375,0.0669403076171875,0.0,0.018768310546875,0.0,Highway
29.15726334919309,4.296228808025979,0.2022996238317456,0.0619289161227011,0.38075569950425053,0.0038352213819765587,106.64198303222656,93.34762573242188,85.81973266601562,2.598424696145459,8.738853155034008,11.327973172814087,11.867796984229736,24.874279243040977,16.3130874817021,23.46601311074595,0.001861572265625,0.013031005859375,0.0,0.00054931640625,0.122344970703125,0.0,0.0801544189453125,0.0,0.247711181640625,0.0352935791015625,0.0,0.1081390380859375,0.3737945556640625,0.0,0.017120361328125,0.0,Highway
18.953163206115267,2.857619529546695,0.45246510062062906,0.31905691718599655,0.8496950131309453,0.10180671363549083,14.97412109375,56.25941467285156,136.27389526367188,2.869257318620305,8.821930090860612,12.396020328467522,11.540719493768377,-24.087531904371602,-16.01937403073828,23.52477348300006,0.00250244140625,0.011322021484375,0.0,0.00701904296875,0.119903564453125,0.0,0.346160888671875,0.0,0.3046875,0.0583648681640625,0.0,0.0482177734375,0.0843505859375,0.0,0.0174713134765625,0.0,Highway
31.013916252195443,4.375522583954094,0.21223720533091234,0.048532022922870316,0.804115431479704,0.00235549689109768,106.56480407714844,71.74293518066406,95.33871459960938,2.677629913896579,7.35611362916533,10.768881563855464,11.170038809130515,22.140226068252403,15.194160203648824,-23.377450690487752,0.001556396484375,0.01416015625,0.0,0.0032196044921875,0.113983154296875,0.0,0.212646484375,0.0,0.28741455078125,0.0466461181640625,0.0,0.07977294921875,0.2227630615234375,0.0,0.0178375244140625,0.0,Highway
33.716940591501746,4.588179595710697,0.19491344735564162,0.038806869195219085,0.8240155607622563,0.001506273893824249,99.94827270507812,62.55244445800781,91.82896423339844,2.6865959640794346,8.237942899844771,10.739474398171634,10.838674990658623,21.650763195186748,15.161569623343928,22.126540550519927,0.0013885498046875,0.014373779296875,0.0,0.004180908203125,0.1005706787109375,0.0,0.2888946533203125,0.0,0.32464599609375,0.05804443359375,0.0,0.0586700439453125,0.1297149658203125,0.0,0.0195159912109375,0.0,Highway
19.016943051833543,2.5817550540894514,0.5428682699989605,0.43946544595412074,0.8645575156112696,0.1931519481681927,87.59263610839844,28.28778076171875,140.73597717285156,2.8879620264317825,8.649715398963723,11.49422363917048,11.240953320950469,-23.316892299939322,-16.349159891498502,-22.61702398903641,0.002349853515625,0.011932373046875,0.0,0.009613037109375,0.114593505859375,0.0,0.4413299560546875,0.0,0.2669219970703125,0.04669189453125,0.0,0.0291900634765625,0.0597991943359375,0.0,0.017578125,0.0,Highway
33.75942472709254,4.511879854424066,0.2187637701541421,0.05347180930382675,0.8798944004349742,0.002862402500346213,94.58151245117188,69.68093872070312,91.92739868164062,2.7033785924437863,8.119681026370838,10.10302276907792,10.137313214341358,20.318196922749046,-14.220747833598468,20.56385876574814,0.00201416015625,0.0116119384765625,0.0,0.006591796875,0.12225341796875,0.0,0.3219451904296875,0.0,0.287017822265625,0.056365966796875,0.0,0.0504608154296875,0.1251068115234375,0.0,0.016632080078125,0.0,Highway
31.573433099791156,4.4337607686833795,0.20278665555408787,0.04704694908305542,0.7406328209098283,0.00221349746546825,95.65254211425781,90.01730346679688,90.49003601074219,2.6656908619524433,8.222366785648553,10.970564997303091,11.633180853504655,23.30403665434206,-15.771534888769507,-22.978896093945764,0.001922607421875,0.0128173828125,0.0,0.0019378662109375,0.11151123046875,0.0,0.19158935546875,0.0,0.267547607421875,0.0366973876953125,0.0,0.0821380615234375,0.276885986328125,0.0,0.0169525146484375,0.0,Highway
32.42068623387547,4.356172310289495,0.2424974428700307,0.07562613332502105,0.8975751205260503,0.005722182193503188,96.18711853027344,70.75035095214844,92.97337341308594,2.725476071688321,8.27317464384592,10.584098255549948,9.885096547988848,20.296645163637304,14.721622657550972,20.246644682116774,0.0018768310546875,0.013153076171875,0.0,0.005035400390625,0.109100341796875,0.0,0.315887451171875,0.0,0.2840423583984375,0.0479736328125,0.0,0.0573577880859375,0.1475067138671875,0.0,0.01806640625,0.0,Highway
26.38583243909739,3.508628076361137,0.3944815942886327,0.26300078826719614,0.878836485035865,0.06918609403477882,104.11770629882812,37.36622619628906,128.79791259765625,2.8714721476185785,8.587326632190935,10.803426595874276,10.384807335243977,21.588356663052547,-17.67068991324576,20.992455957809963,0.001708984375,0.0125274658203125,0.0,0.0090789794921875,0.111053466796875,0.0,0.402587890625,0.0,0.2918853759765625,0.048736572265625,0.0,0.0357818603515625,0.0690765380859375,0.0,0.0175628662109375,0.0,Highway
32.069338421489014,4.434097053468695,0.2158914603398449,0.04884079618914104,0.8372261776104103,0.002385695485756254,101.00355529785156,79.76570129394531,97.55401611328125,2.6904805450143794,8.307378550447405,10.380417544859016,10.804309904106926,21.82512810541864,-14.994366557713729,21.42917820808194,0.0014190673828125,0.0121612548828125,0.0,0.003875732421875,0.0985870361328125,0.0,0.301483154296875,0.0,0.34393310546875,0.06085205078125,0.0,0.054595947265625,0.1060791015625,0.0,0.0170135498046875,0.0,Highway
34.995776863985384,4.619130807329525,0.2086206922184194,0.04444322482561721,0.8637759580116339,0.0019761642358772334,106.89764404296875,85.16754150390625,98.59243774414062,2.682992881714585,7.288967995816934,10.082158489644495,11.406908443368767,-22.163480686533525,-15.189783907747442,22.785519468076465,0.001617431640625,0.0120391845703125,0.0,0.0059356689453125,0.1058349609375,0.0,0.3274993896484375,0.0,0.3139495849609375,0.0542755126953125,0.0,0.0518341064453125,0.1087799072265625,0.0,0.0182342529296875,0.0,Highway
31.767993069434407,4.453330343083822,0.2019140210501608,0.04587861316255866,0.7282446735201433,0.002105004930499717,112.62234497070312,56.247802734375,107.55760192871094,2.7509244818598444,8.412884189852678,11.858607044430846,11.031962052422639,-22.645475674722654,15.254425622039918,22.611384214724225,0.0022125244140625,0.01220703125,0.0,0.0047760009765625,0.1217193603515625,0.0,0.283233642578125,0.0,0.298187255859375,0.0624542236328125,0.0,0.0649566650390625,0.1320343017578125,0.0,0.018218994140625,0.0,Highway
29.96526318927153,4.348747075990187,0.20060588725045397,0.05676919148215171,0.5914444998237514,0.00322275841510707,101.00485229492188,117.58538818359375,87.54096984863281,2.607424951888217,9.207660880697189,10.587419804032267,10.845506799370376,21.56197171283669,-15.574970588751498,-24.1266972057102,0.001800537109375,0.01226806640625,0.0,0.0010528564453125,0.1276092529296875,0.0,0.14849853515625,0.0,0.276580810546875,0.056060791015625,0.0,0.0959320068359375,0.264556884765625,0.0,0.0156402587890625,0.0,Highway
38.40823719113385,4.670146143713667,0.2404224996245283,0.08424932819315231,0.8599780674829327,0.00710956708350528,103.55036926269531,69.89207458496094,94.45698547363281,2.7053097412539935,7.71507488905441,10.265655425845466,10.888298605409227,21.55647103494992,-15.076200162211238,21.697670518083573,0.0024566650390625,0.013824462890625,0.0,0.0089111328125,0.1229095458984375,0.0,0.3795318603515625,0.0,0.2738494873046875,0.0574798583984375,0.0,0.0432891845703125,0.07861328125,0.0,0.019134521484375,0.0,Highway
30.623964294906795,3.966104433518053,0.3259988682755209,0.17851442350323546,0.841602903679949,0.03187710821040271,114.78543090820312,32.42115783691406,115.99008178710938,2.7979876392403233,7.870251032968972,11.046922031601598,12.333540729674642,24.18023483038826,-16.413486362678636,24.168497961848917,0.0018157958984375,0.0132293701171875,0.0,0.009613037109375,0.1027679443359375,0.0,0.434783935546875,0.0,0.2922210693359375,0.0505218505859375,0.0,0.0306854248046875,0.045257568359375,0.0,0.01910400390625,0.0,Highway
32.92517326414139,4.538990109465843,0.19422652985610453,0.04510321704678374,0.78909533984485,0.002034427753619076,100.831787109375,106.56877136230469,83.81303405761719,2.597063482000799,8.471142913517953,9.858087420987985,10.377705913843421,21.359163934755838,-14.617416619007646,20.499711562041472,0.002197265625,0.0143890380859375,0.0,0.0041046142578125,0.116058349609375,0.0,0.21417236328125,0.0,0.2830352783203125,0.049041748046875,0.0,0.079742431640625,0.219085693359375,0.0,0.0181732177734375,0.0,Highway
31.80720307106202,4.469230592712879,0.19640776152900905,0.0428592765937586,0.8368398908689507,0.0018369907323369824,93.56581115722656,84.94853210449219,91.38864135742188,2.684773743932977,8.245124553779789,11.005102622789765,10.620679752125762,-21.8221666530275,14.77530365441627,-21.473257672365232,0.001434326171875,0.0127410888671875,0.0,0.0023193359375,0.10400390625,0.0,0.2084503173828125,0.0,0.31158447265625,0.043304443359375,0.0,0.079376220703125,0.2192535400390625,0.0,0.0175323486328125,0.0,Highway
30.279774747153645,3.9901716838511496,0.31416676588334796,0.16165468214635226,0.8901054844437906,0.026140141535800524,86.36459350585938,55.80961608886719,109.33837890625,2.7581799469879344,7.999707025949837,10.3914807296737,11.481772379982916,22.752852966569908,-15.937565236688995,22.4707800734879,0.001739501953125,0.01458740234375,0.0,0.0063323974609375,0.094451904296875,0.0,0.313629150390625,0.0,0.320343017578125,0.0494384765625,0.0,0.05242919921875,0.1263580322265625,0.0,0.02069091796875,0.0,Highway
28.994642863902044,4.229920616445618,0.21933486415238157,0.0523986400956722,0.7715386319179516,0.002746521137998636,126.08784484863281,46.89373779296875,112.15933227539062,2.7684577992230603,9.511310899523119,11.014039957220179,10.959523459498886,-22.0004474047778,-15.739452713583075,22.274423158103282,0.0014190673828125,0.0125274658203125,0.0,0.0029449462890625,0.118682861328125,0.0,0.22637939453125,0.0,0.2983245849609375,0.0573883056640625,0.0,0.080657958984375,0.1847076416015625,0.0,0.0169677734375,0.0,Highway
33.40121992244288,4.535218349722922,0.20340778187592304,0.051001930630099036,0.7692237136675772,0.0026013991302648014,97.15922546386719,95.73977661132812,90.58195495605469,2.682125008921275,8.27461165242322,11.247906118832978,13.347366791889309,25.68457320988949,17.508934711803644,-26.0341822038623,0.0020751953125,0.015625,0.0,0.00384521484375,0.10369873046875,0.0,0.239776611328125,0.0,0.2806854248046875,0.0464935302734375,0.0,0.0664520263671875,0.2213592529296875,0.0,0.019989013671875,0.0,Highway
31.146914696508688,4.433193236358408,0.19792492842613535,0.054211730938061364,0.5271076709618783,0.0029390191231027335,105.58988952636719,112.4989013671875,88.99055480957031,2.592798564473242,8.706720391021017,10.77585713652981,10.870492799623925,21.733370496727936,15.868367583609826,-22.08218372938587,0.001739501953125,0.0126190185546875,0.0,0.003082275390625,0.1150054931640625,0.0,0.240814208984375,0.0,0.312469482421875,0.06658935546875,0.0,0.073394775390625,0.154327392578125,0.0,0.01995849609375,0.0,Highway
8.693855817927872,1.3808895377225656,0.7225558341048599,0.6514573650133347,0.6775730707775875,0.42440189020136265,17.503921508789062,60.364715576171875,169.1747589111328,2.9495861086394553,8.595340033359195,11.823353901035686,11.767404590140517,-23.698278656985142,16.28684646421566,23.729435681704864,0.0020751953125,0.01287841796875,0.0,0.0095367431640625,0.1156158447265625,0.0,0.383697509765625,0.0,0.28253173828125,0.05792236328125,0.0,0.0452117919921875,0.0728607177734375,0.0,0.017669677734375,0.0,Highway
31.949126250984214,4.397358265958094,0.21924828830174256,0.051285562085556395,0.866419425594216,0.0026313336360976984,94.82455444335938,91.29605102539062,91.08757019042969,2.680169122286341,7.839113778608777,10.972980283796199,10.071579428504673,21.027497236735307,14.179832267013746,20.625538354222247,0.001708984375,0.013458251953125,0.0,0.00433349609375,0.113067626953125,0.0,0.259490966796875,0.0,0.290802001953125,0.0590057373046875,0.0,0.06402587890625,0.1753082275390625,0.0,0.018798828125,0.0,Highway
31.50039010454532,4.4298888213874665,0.20383010307378135,0.050966405610702564,0.7682063099184437,0.002597712517192369,105.25575256347656,108.24165344238281,90.37481689453125,2.6007035027314167,8.067702227827066,9.897258814231805,11.07292476753398,-21.635723309009762,15.188812105606662,21.818860301971554,0.0014190673828125,0.0127716064453125,0.0,0.0031585693359375,0.121368408203125,0.0,0.2548065185546875,0.0,0.3037109375,0.06365966796875,0.0,0.0746307373046875,0.146636962890625,0.0,0.0178375244140625,0.0,Highway
31.624361378278024,4.447421879731412,0.20297992680448018,0.04796543960654165,0.7406902690901997,0.002300852494643749,103.83409118652344,66.80538940429688,94.31463623046875,2.713348466013102,8.536069388203066,11.3371677740832,11.287168514699742,22.70340514165484,-15.590646848330607,-22.809014279466872,0.0025177001953125,0.0131378173828125,0.0,0.00408935546875,0.123291015625,0.0,0.215118408203125,0.0,0.2772674560546875,0.0461273193359375,0.0,0.0760498046875,0.2217864990234375,0.0,0.0206146240234375,0.0,Highway
31.880430709484152,4.477289480756421,0.19566065299968277,0.03945632003001388,0.8393159146604463,0.001556907182168853,98.5263671875,98.60050964355469,86.35809326171875,2.6398144381881394,7.651628568188531,10.427116909621098,10.224110122635256,-20.643379898966007,-14.118345001135935,20.777480029327265,0.0018768310546875,0.0126190185546875,0.0,0.0024566650390625,0.1088104248046875,0.0,0.2228546142578125,0.0,0.2742156982421875,0.0511016845703125,0.0,0.069732666015625,0.2390899658203125,0.0,0.017242431640625,0.0,Highway
30.85582254099298,4.28907539308534,0.23340419630098963,0.06364933457582835,0.8178246411348473,0.004052236112559188,122.03242492675781,44.781036376953125,105.95028686523438,2.757975252282899,8.752185785966933,10.49994453753987,10.998337884179875,21.78620128272906,15.37704441268963,22.14094977055373,0.001434326171875,0.0127410888671875,0.0,0.004852294921875,0.107391357421875,0.0,0.2794647216796875,0.0,0.2754669189453125,0.044769287109375,0.0,0.0630035400390625,0.193695068359375,0.0,0.017181396484375,0.0,Highway
32.56948367569804,4.421674506608836,0.22576774309384529,0.06293481662117888,0.788179669693359,0.0039631571161729455,101.73785400390625,62.66375732421875,108.86563110351562,2.767191077396386,9.035022751018769,11.215030010252084,10.806562616906831,22.406304219252835,-16.922662787418375,-21.832276423204714,0.002197265625,0.0131378173828125,0.0,0.0074920654296875,0.1129608154296875,0.0,0.3549957275390625,0.0,0.2959136962890625,0.056365966796875,0.0,0.04461669921875,0.0937652587890625,0.0,0.0185546875,0.0,Highway
29.441663520280766,4.315730959870094,0.20265327132106611,0.0590161158697666,0.44403245444464123,0.00348291812885682,107.85610961914062,104.78268432617188,126.32011413574219,2.7452744259764867,8.775966632812516,12.08267033665743,11.93074902965802,-23.938493101517686,-16.621879577136454,-25.099010975510144,0.00213623046875,0.014862060546875,0.0,0.0009613037109375,0.11651611328125,0.0,0.1397247314453125,0.0,0.2948150634765625,0.0546417236328125,0.0,0.09295654296875,0.26318359375,0.0,0.02020263671875,0.0,Highway
36.629615487978555,4.759907094083099,0.1921353888360522,0.04659741747145729,0.7971009744947133,0.0021718357062081315,97.68504333496094,92.03251647949219,90.06285095214844,2.6654667963781287,7.515687451873661,11.843868761718,11.247525734541034,-22.91066449118651,-15.505854537645687,-22.98276997023341,0.001922607421875,0.01605224609375,0.0,0.0059051513671875,0.1072540283203125,0.0,0.282958984375,0.0,0.2834930419921875,0.0451202392578125,0.0,0.065460205078125,0.1723175048828125,0.0,0.0195159912109375,0.0,Highway
21.141270837118494,3.249321043029317,0.3633273417820111,0.20657423379905515,0.8645421633902818,0.04268073412359103,130.4868621826172,53.91221618652344,122.96395874023438,2.8273934727520693,9.134988168693694,11.176012041839105,10.85068141247557,-21.864776018552227,-15.790898307707934,-23.095863483680496,0.0023651123046875,0.0140228271484375,0.0,0.0015411376953125,0.10919189453125,0.0,0.148406982421875,0.0,0.2879180908203125,0.036224365234375,0.0,0.082977294921875,0.2984466552734375,0.0,0.0189056396484375,0.0,Highway
30.030908865522115,3.883854355922976,0.34242559385213156,0.20018626913925724,0.9004384060238062,0.04008714352062764,89.1072998046875,48.17620849609375,115.5499267578125,2.784349030133941,8.032014583947344,11.121450819249297,10.70103913926973,-22.120525019501603,-15.00353303368995,-21.63426621909292,0.0019683837890625,0.0114288330078125,0.0,0.0084686279296875,0.112091064453125,0.0,0.4140472412109375,0.0,0.2739410400390625,0.046478271484375,0.0,0.0357666015625,0.0807647705078125,0.0,0.015045166015625,0.0,Highway
22.686614517093684,2.8526422071826607,0.5214367701818908,0.4186163233927269,0.8708716689625151,0.17525218740966086,74.89620971679688,32.392364501953125,141.67172241210938,2.9129839365639962,8.438186458036657,11.103615387536708,11.465368804068762,22.976695258228453,-16.45666181868632,22.84401600658629,0.0020904541015625,0.0115203857421875,0.0,0.0114898681640625,0.129486083984375,0.0,0.4714508056640625,0.0,0.24713134765625,0.048736572265625,0.0,0.025787353515625,0.035736083984375,0.0,0.016571044921875,0.0,Highway
33.80083802688962,4.598284817481229,0.19601984838818642,0.04426616555852601,0.7362985372203241,0.001959708884343191,107.31742858886719,80.74833679199219,103.74604797363281,2.7047439782688176,9.20537807713248,11.038155486661957,10.975009807409737,22.003642026755365,-15.57771875369717,-22.489201031509623,0.0017547607421875,0.010986328125,0.0,0.0063323974609375,0.118743896484375,0.0,0.3492889404296875,0.0,0.2961273193359375,0.0684356689453125,0.0,0.0464630126953125,0.0857391357421875,0.0,0.0161285400390625,0.0,Highway
33.12716319949134,4.557369498319398,0.19476867050184132,0.04404406819634826,0.7427128713786821,0.0019400276977227103,107.64332580566406,73.49307250976562,95.25654602050781,2.6720378037256123,8.051042472408565,10.884818436954918,11.252940282560482,22.57922131466986,-15.28507352412664,-22.40102431610029,0.0016632080078125,0.0124969482421875,0.0,0.0030517578125,0.1118316650390625,0.0,0.2826080322265625,0.0,0.321868896484375,0.063018798828125,0.0,0.0626983642578125,0.122467041015625,0.0,0.0182952880859375,0.0,Highway
34.48314211350089,4.649324757184173,0.19321931539803314,0.04305703174649418,0.7296639309090396,0.0018544946501134474,94.61627197265625,69.55232238769531,98.4158935546875,2.7267631247736825,9.138455489095813,11.516115179113575,11.068502364124337,-22.55151253894403,15.724376171255988,-22.477428178521834,0.001495361328125,0.0144805908203125,0.0,0.004730224609375,0.0957794189453125,0.0,0.298309326171875,0.0,0.3321685791015625,0.055023193359375,0.0,0.0511016845703125,0.124053955078125,0.0,0.022857666015625,0.0,Highway
32.470286761143534,4.498686797859136,0.20095781064322402,0.04231713513054749,0.8105845655015232,0.0017909705601668465,96.70724487304688,87.9339599609375,92.304443359375,2.6872471319242934,8.199288498281494,10.436609266111525,10.9156779697121,-21.595830413653864,15.882868728860764,22.460691469945314,0.0019683837890625,0.013458251953125,0.0,0.00469970703125,0.114715576171875,0.0,0.2453155517578125,0.0,0.2806396484375,0.0471038818359375,0.0,0.065032958984375,0.20819091796875,0.0,0.0188751220703125,0.0,Highway
